epsilon,step,layer,index,clean,dp
3,480,blocks/0/attention/query/kernel,100,1.45373144633254014e-08,1.14495363086462021e-02
3,480,blocks/0/attention/query/kernel,101,1.38606646160610580e-08,1.12717645242810249e-02
3,480,blocks/0/attention/query/kernel,102,1.33559527881743634e-08,1.12497927621006966e-02
3,480,blocks/0/attention/query/kernel,103,1.27696484497619167e-08,1.09932357445359230e-02
3,480,blocks/0/attention/query/kernel,104,1.23371295401852876e-08,1.09095275402069092e-02
3,480,blocks/0/attention/query/kernel,105,1.16513083625591207e-08,1.08276316896080971e-02
3,480,blocks/0/attention/query/kernel,106,1.12155191800411558e-08,1.06264390051364899e-02
3,480,blocks/0/attention/query/kernel,107,1.08467048676175182e-08,1.04085626080632210e-02
3,480,blocks/0/attention/query/kernel,108,1.03643644777662303e-08,1.03680780157446861e-02
3,480,blocks/0/attention/query/kernel,109,1.00253396695393349e-08,1.02006662636995316e-02
3,480,blocks/0/attention/query/kernel,110,9.11993680574596510e-09,1.01023232564330101e-02
3,480,blocks/0/attention/query/kernel,111,8.47867021036563528e-09,9.90320835262537003e-03
3,480,blocks/0/attention/query/kernel,112,8.28720914114455809e-09,9.82427224516868591e-03
3,480,blocks/0/attention/query/kernel,113,7.96374788336606798e-09,9.74798016250133514e-03
3,480,blocks/0/attention/query/kernel,114,7.62864615921898803e-09,9.70071367919445038e-03
3,480,blocks/0/attention/query/kernel,115,7.56750306862841171e-09,9.63078625500202179e-03
3,480,blocks/0/attention/query/kernel,116,6.75112588055526430e-09,9.46866348385810852e-03
3,480,blocks/0/attention/query/kernel,117,6.46679820803797156e-09,9.12776030600070953e-03
3,480,blocks/0/attention/query/kernel,118,6.22116003157202613e-09,8.94462876021862030e-03
3,480,blocks/0/attention/query/kernel,119,6.03907945873061180e-09,8.86405631899833679e-03
3,480,blocks/0/attention/query/kernel,120,5.72300073997666914e-09,8.72427597641944885e-03
3,480,blocks/0/attention/query/kernel,121,5.62465674036616292e-09,8.56743752956390381e-03
3,480,blocks/0/attention/query/kernel,122,5.34942312668817976e-09,8.46960861235857010e-03
3,480,blocks/0/attention/query/kernel,123,4.91852647499513296e-09,8.38315207511186600e-03
3,480,blocks/0/attention/query/kernel,124,4.45767556200848958e-09,8.31080507487058640e-03
3,480,blocks/0/attention/query/kernel,125,4.09220923813791160e-09,8.06767493486404419e-03
3,480,blocks/0/attention/query/kernel,126,3.91658483422929748e-09,7.92971346527338028e-03
3,480,blocks/0/attention/query/kernel,127,3.87436438487043233e-09,7.90063571184873581e-03
3,480,blocks/0/attention/query/kernel,128,3.54704843275044368e-09,7.71578215062618256e-03
3,480,blocks/0/attention/query/kernel,129,3.46798079142729421e-09,7.62205477803945541e-03
3,480,blocks/0/attention/query/kernel,130,3.20240656215275976e-09,7.39759579300880432e-03
3,480,blocks/0/attention/query/kernel,131,3.13517500849513908e-09,7.36293522641062737e-03
3,480,blocks/0/attention/query/kernel,132,2.86914270120064430e-09,7.30383861809968948e-03
3,480,blocks/0/attention/query/kernel,133,2.61825872094334500e-09,7.13999243453145027e-03
3,480,blocks/0/attention/query/kernel,134,2.59359600462971684e-09,6.98584131896495819e-03
3,480,blocks/0/attention/query/kernel,135,2.45122877551295915e-09,6.85184262692928314e-03
3,480,blocks/0/attention/query/kernel,136,2.12723483272725389e-09,6.71529211103916168e-03
3,480,blocks/0/attention/query/kernel,137,2.09249284566226379e-09,6.56064692884683609e-03
3,480,blocks/0/attention/query/kernel,138,1.99807903555893063e-09,6.53773499652743340e-03
3,480,blocks/0/attention/query/kernel,139,1.93859062136425564e-09,6.44079456105828285e-03
3,480,blocks/0/attention/query/kernel,140,1.86437643101555750e-09,6.17325771600008011e-03
3,480,blocks/0/attention/query/kernel,141,1.64357827348027286e-09,6.07749260962009430e-03
3,480,blocks/0/attention/query/kernel,142,1.49964618501030600e-09,5.97086502239108086e-03
3,480,blocks/0/attention/query/kernel,143,1.42170586414636091e-09,5.92842185869812965e-03
3,480,blocks/0/attention/query/kernel,144,1.25726384858637630e-09,5.71287516504526138e-03
3,480,blocks/0/attention/query/kernel,145,1.22525323220656901e-09,5.65211195498704910e-03
3,480,blocks/0/attention/query/kernel,146,1.12451803424562513e-09,5.43584069237112999e-03
3,480,blocks/0/attention/query/kernel,147,1.07793340919926095e-09,5.39811188355088234e-03
3,480,blocks/0/attention/query/kernel,148,9.79647252208337704e-10,5.29613438993692398e-03
3,480,blocks/0/attention/query/kernel,149,9.59916368614699422e-10,5.22164627909660339e-03
3,480,blocks/0/attention/query/kernel,150,9.31097587919538228e-10,5.03416452556848526e-03
3,480,blocks/0/attention/query/kernel,151,8.84728623695707483e-10,4.93518682196736336e-03
3,480,blocks/0/attention/query/kernel,152,8.43526359872726061e-10,4.79897949844598770e-03
3,480,blocks/0/attention/query/kernel,153,7.47734374417774461e-10,4.61627822369337082e-03
3,480,blocks/0/attention/query/kernel,154,5.84349679755291618e-10,4.52711898833513260e-03
3,480,blocks/0/attention/query/kernel,155,5.54771006910925735e-10,4.39035054296255112e-03
3,480,blocks/0/attention/query/kernel,156,5.38076749823090950e-10,4.32361615821719170e-03
3,480,blocks/0/attention/query/kernel,157,4.80891493293000849e-10,4.21572942286729813e-03
3,480,blocks/0/attention/query/kernel,158,4.38675651359687890e-10,4.02500387281179428e-03
3,480,blocks/0/attention/query/kernel,159,3.88241383486587210e-10,3.90991428866982460e-03
3,480,blocks/0/attention/query/kernel,160,3.48988338227940176e-10,3.76235111616551876e-03
3,480,blocks/0/attention/query/kernel,161,3.25561938518958982e-10,3.72402090579271317e-03
3,480,blocks/0/attention/query/kernel,162,2.97538466087488018e-10,3.57184652239084244e-03
3,480,blocks/0/attention/query/kernel,163,2.71412170516072138e-10,3.48508963361382484e-03
3,480,blocks/0/attention/query/kernel,164,2.39844200056182899e-10,3.43336211517453194e-03
3,480,blocks/0/attention/query/kernel,165,1.99487551477695035e-10,3.23417712934315205e-03
3,480,blocks/0/attention/query/kernel,166,1.93599289377566208e-10,3.14105185680091381e-03
3,480,blocks/0/attention/query/kernel,167,1.70218270034716568e-10,2.98598245717585087e-03
3,480,blocks/0/attention/query/kernel,168,1.38029240814852017e-10,2.94157420285046101e-03
3,480,blocks/0/attention/query/kernel,169,1.24089294395446359e-10,2.80887400731444359e-03
3,480,blocks/0/attention/query/kernel,170,9.60010820838519408e-11,2.73959711194038391e-03
3,480,blocks/0/attention/query/kernel,171,9.36833666198566561e-11,2.60869553312659264e-03
3,480,blocks/0/attention/query/kernel,172,5.85285708787353087e-11,2.56996159441769123e-03
3,480,blocks/0/attention/query/kernel,173,5.47097991909772929e-11,2.40701599977910519e-03
3,480,blocks/0/attention/query/kernel,174,4.11830673729962626e-11,2.23957537673413754e-03
3,480,blocks/0/attention/query/kernel,175,3.34099518883856916e-11,2.12921691127121449e-03
3,480,blocks/0/attention/query/kernel,176,3.09073912296842224e-11,2.05910555087029934e-03
3,480,blocks/0/attention/query/kernel,177,1.96722291234685542e-11,1.90775934606790543e-03
3,480,blocks/0/attention/query/kernel,178,1.48650328157806655e-11,1.87736272346228361e-03
3,480,blocks/0/attention/query/kernel,179,1.32086286352972593e-11,1.70220038853585720e-03
3,480,blocks/0/attention/query/kernel,180,1.22304015873209160e-11,1.50467013008892536e-03
3,480,blocks/0/attention/query/kernel,181,1.06413836076235668e-11,1.40470580663532019e-03
3,480,blocks/0/attention/query/kernel,182,7.23254659287797530e-12,1.37018749956041574e-03
3,480,blocks/0/attention/query/kernel,183,6.46918109359351234e-12,1.20682665146887302e-03
3,480,blocks/0/attention/query/kernel,184,5.10136637793534575e-12,9.77352610789239407e-04
3,480,blocks/0/attention/query/kernel,185,4.91250876782922674e-12,7.87133700214326382e-04
3,480,blocks/0/attention/query/kernel,186,4.20357759017830901e-12,7.52133491914719343e-04
3,480,blocks/0/attention/query/kernel,187,2.87675373973617088e-12,6.45312189590185881e-04
3,480,blocks/0/attention/query/kernel,188,2.79816187581660714e-12,5.58844534680247307e-04
3,480,blocks/0/attention/query/kernel,189,2.01724704648742481e-12,3.79641365725547075e-04
3,480,blocks/0/attention/query/kernel,190,1.59599124281012417e-12,2.95231817290186882e-04
3,480,blocks/0/attention/query/kernel,191,6.00797460826446583e-13,2.01848160941153765e-04
3,480,blocks/0/attention/query/kernel,192,1.75197584304648268e-13,2.66048045887146145e-05
3,480,blocks/5/attention/query/kernel,1,1.22742249004659243e-05,2.88026407361030579e-02
3,480,blocks/5/attention/query/kernel,2,1.02080412034410983e-05,2.86229941993951797e-02
3,480,blocks/5/attention/query/kernel,3,8.25995448394678533e-06,2.82270517200231552e-02
3,480,blocks/5/attention/query/kernel,4,7.65300319471862167e-06,2.74148825556039810e-02
3,480,blocks/5/attention/query/kernel,5,6.59971328786923550e-06,2.72686239331960678e-02
3,480,blocks/5/attention/query/kernel,6,6.42578925180714577e-06,2.66183465719223022e-02
3,480,blocks/5/attention/query/kernel,7,5.75337753616622649e-06,2.63454820960760117e-02
3,480,blocks/5/attention/query/kernel,8,5.34687296749325469e-06,2.62538511306047440e-02
3,480,blocks/5/attention/query/kernel,9,5.08838411406031810e-06,2.60701254010200500e-02
3,480,blocks/5/attention/query/kernel,10,4.62982961835223250e-06,2.59249713271856308e-02
3,480,blocks/5/attention/query/kernel,11,4.54485416412353516e-06,2.57459655404090881e-02
3,480,blocks/5/attention/query/kernel,12,4.33954846812412143e-06,2.55080163478851318e-02
3,480,blocks/5/attention/query/kernel,13,3.97239045923925005e-06,2.51141786575317383e-02
3,480,blocks/5/attention/query/kernel,14,3.73258080799132586e-06,2.48571895062923431e-02
3,480,blocks/5/attention/query/kernel,15,3.57300928044423927e-06,2.45502814650535583e-02
3,480,blocks/5/attention/query/kernel,16,3.44140607921872288e-06,2.44777649641036987e-02
3,480,blocks/5/attention/query/kernel,17,3.38289373758016154e-06,2.43762787431478500e-02
3,480,blocks/5/attention/query/kernel,18,3.31230580741248559e-06,2.39034909754991531e-02
3,480,blocks/5/attention/query/kernel,19,3.05739308714692015e-06,2.36468575894832611e-02
3,480,blocks/5/attention/query/kernel,20,2.96169105240551289e-06,2.35530398786067963e-02
3,480,blocks/5/attention/query/kernel,21,2.81971460935892537e-06,2.33544632792472839e-02
3,480,blocks/5/attention/query/kernel,22,2.77580511465203017e-06,2.32314635068178177e-02
3,480,blocks/5/attention/query/kernel,23,2.64444429376453627e-06,2.29893270879983902e-02
3,480,blocks/5/attention/query/kernel,24,2.57226702160551213e-06,2.29694992303848267e-02
3,480,blocks/5/attention/query/kernel,25,2.48996980189986061e-06,2.26470064371824265e-02
3,480,blocks/5/attention/query/kernel,26,2.33587070397334173e-06,2.24342551082372665e-02
3,480,blocks/5/attention/query/kernel,27,2.31286458074464463e-06,2.21202280372381210e-02
3,480,blocks/5/attention/query/kernel,28,2.14059082281892188e-06,2.20399517565965652e-02
3,480,blocks/5/attention/query/kernel,29,2.10361690733407158e-06,2.20200829207897186e-02
3,480,blocks/5/attention/query/kernel,30,2.08881351682066452e-06,2.15885210782289505e-02
3,480,blocks/5/attention/query/kernel,31,2.03850981961295474e-06,2.14921161532402039e-02
3,480,blocks/5/attention/query/kernel,32,1.98188058675441425e-06,2.12655123323202133e-02
3,480,blocks/5/attention/query/kernel,33,1.93698838302225340e-06,2.11844742298126221e-02
3,480,blocks/5/attention/query/kernel,34,1.90400885458075209e-06,2.08924282342195511e-02
3,480,blocks/5/attention/query/kernel,35,1.84567784344835673e-06,2.07224208861589432e-02
3,480,blocks/5/attention/query/kernel,36,1.79435585323517444e-06,2.06202082335948944e-02
3,480,blocks/5/attention/query/kernel,37,1.75394529833283741e-06,2.03255973756313324e-02
3,480,blocks/5/attention/query/kernel,38,1.69872919286717661e-06,2.02451255172491074e-02
3,480,blocks/5/attention/query/kernel,39,1.67712232723715715e-06,2.02019419521093369e-02
3,480,blocks/5/attention/query/kernel,40,1.66142592661344679e-06,1.99959557503461838e-02
3,480,blocks/5/attention/query/kernel,41,1.59575392899569124e-06,1.99220404028892517e-02
3,480,blocks/5/attention/query/kernel,42,1.56012504248792538e-06,1.95845048874616623e-02
3,480,blocks/5/attention/query/kernel,43,1.54115343775629299e-06,1.94248948246240616e-02
3,480,blocks/5/attention/query/kernel,44,1.51101153278432321e-06,1.91745087504386902e-02
3,480,blocks/5/attention/query/kernel,45,1.47105026826466201e-06,1.91346891224384308e-02
3,480,blocks/5/attention/query/kernel,46,1.46586796745395986e-06,1.88327822834253311e-02
3,480,blocks/5/attention/query/kernel,47,1.37798133437172510e-06,1.87286436557769775e-02
3,480,blocks/5/attention/query/kernel,48,1.35185337057919241e-06,1.85369588434696198e-02
3,480,blocks/5/attention/query/kernel,49,1.31879414766444825e-06,1.84532664716243744e-02
3,480,blocks/5/attention/query/kernel,50,1.29393401948618703e-06,1.83664541691541672e-02
3,480,blocks/5/attention/query/kernel,51,1.26080055906641064e-06,1.81043539196252823e-02
3,480,blocks/5/attention/query/kernel,52,1.24979112570144935e-06,1.79704446345567703e-02
3,480,blocks/5/attention/query/kernel,53,1.21644063710846240e-06,1.79006718099117279e-02
3,480,blocks/5/attention/query/kernel,54,1.18031744023028295e-06,1.78359523415565491e-02
3,480,blocks/5/attention/query/kernel,55,1.17189040338416817e-06,1.75540372729301453e-02
3,480,blocks/5/attention/query/kernel,56,1.15096656827518018e-06,1.73054933547973633e-02
3,480,blocks/5/attention/query/kernel,57,1.13430212422827026e-06,1.72253046184778214e-02
3,480,blocks/5/attention/query/kernel,58,1.07623782241716981e-06,1.70782357454299927e-02
3,480,blocks/5/attention/query/kernel,59,1.04494836250523804e-06,1.69870238751173019e-02
3,480,blocks/5/attention/query/kernel,60,1.01668990737380227e-06,1.68303381651639938e-02
3,480,blocks/5/attention/query/kernel,61,1.00610691333713476e-06,1.66328232735395432e-02
3,480,blocks/5/attention/query/kernel,62,1.00010174719500355e-06,1.64044871926307678e-02
3,480,blocks/5/attention/query/kernel,63,9.68187237049278338e-07,1.63497328758239746e-02
3,480,blocks/5/attention/query/kernel,64,9.64718992690904997e-07,1.61588564515113831e-02
3,480,blocks/5/attention/query/kernel,65,9.55923724177409895e-07,1.60355512052774429e-02
3,480,blocks/5/attention/query/kernel,66,9.28770248265209375e-07,1.59550383687019348e-02
3,480,blocks/5/attention/query/kernel,67,9.24030587157176342e-07,1.59048568457365036e-02
3,480,blocks/5/attention/query/kernel,68,9.04457294836902292e-07,1.56451351940631866e-02
3,480,blocks/5/attention/query/kernel,69,8.85993813426466659e-07,1.55240781605243683e-02
3,480,blocks/5/attention/query/kernel,70,8.62915044308465440e-07,1.53362369164824486e-02
3,480,blocks/5/attention/query/kernel,71,8.44674559630220756e-07,1.52848092839121819e-02
3,480,blocks/5/attention/query/kernel,72,8.31661168376740534e-07,1.51107739657163620e-02
3,480,blocks/5/attention/query/kernel,73,8.08044092082127463e-07,1.50608597323298454e-02
3,480,blocks/5/attention/query/kernel,74,8.03201771759631811e-07,1.47605845704674721e-02
3,480,blocks/5/attention/query/kernel,75,7.92703190199972596e-07,1.46877421066164970e-02
3,480,blocks/5/attention/query/kernel,76,7.78517573962744791e-07,1.45976748317480087e-02
3,480,blocks/5/attention/query/kernel,77,7.68538882311986526e-07,1.44653609022498131e-02
3,480,blocks/5/attention/query/kernel,78,7.58919100007915404e-07,1.44098149612545967e-02
3,480,blocks/5/attention/query/kernel,79,7.44949829822871834e-07,1.41610596328973770e-02
3,480,blocks/5/attention/query/kernel,80,7.29323744508292293e-07,1.40157593414187431e-02
3,480,blocks/5/attention/query/kernel,81,7.14326688466826454e-07,1.39312436804175377e-02
3,480,blocks/5/attention/query/kernel,82,6.96562665325473063e-07,1.36674642562866211e-02
3,480,blocks/5/attention/query/kernel,83,6.77950652061554138e-07,1.34528605267405510e-02
3,480,blocks/5/attention/query/kernel,84,6.67777726448548492e-07,1.33149120956659317e-02
3,480,blocks/5/attention/query/kernel,85,6.64468188915634528e-07,1.32537474855780602e-02
3,480,blocks/5/attention/query/kernel,86,6.52310689019941492e-07,1.31489392369985580e-02
3,480,blocks/5/attention/query/kernel,87,6.44175770503352396e-07,1.29734976217150688e-02
3,480,blocks/5/attention/query/kernel,88,6.28568955107766669e-07,1.28856282681226730e-02
3,480,blocks/5/attention/query/kernel,89,6.24991514541761717e-07,1.27450283616781235e-02
3,480,blocks/5/attention/query/kernel,90,6.07959350418241229e-07,1.26284221187233925e-02
3,480,blocks/5/attention/query/kernel,91,5.90894615015713498e-07,1.24654574319720268e-02
3,480,blocks/5/attention/query/kernel,92,5.85402290198544506e-07,1.24209215864539146e-02
3,480,blocks/5/attention/query/kernel,93,5.72392423237033654e-07,1.23168854042887688e-02
3,480,blocks/5/attention/query/kernel,94,5.68771838516113348e-07,1.20425997301936150e-02
3,480,blocks/5/attention/query/kernel,95,5.54514429040864343e-07,1.19230309501290321e-02
3,480,blocks/5/attention/query/kernel,96,5.44977638128330000e-07,1.19017073884606361e-02
3,480,blocks/5/attention/query/kernel,97,5.39446830316592241e-07,1.18098743259906769e-02
3,480,blocks/5/attention/query/kernel,98,5.28625207607547054e-07,1.16569316014647484e-02
3,480,blocks/5/attention/query/kernel,99,5.23959272413776489e-07,1.14888260141015053e-02
